stop_id,lat,long,g_id,boundary_g_id,lower_cut_stops_0,lower_cut_stops_1,lower_cut_stops_2,lower_cut_stops_3
237,46.071421741683395,8.934059912161711,3,-1,0,0,0,1
238,47.7164065433066,8.63075273958938,1,-1,0,1,0,0
239,47.4095855306987,9.18128526153866,1,-1,0,1,0,0
240,46.5407171357472,6.64415543794104,3,-1,0,0,0,0
241,47.41206585686261,8.62143721009176,0,-1,1,0,0,0
242,46.6994752460222,9.43636188649991,3,-1,0,0,0,1
243,45.874947093975706,9.023433299791213,3,-1,0,0,0,1
244,46.834358813923906,7.5597902408658495,2,-1,0,0,1,0
245,46.733577212754895,6.42871248332067,2,-1,0,0,1,0
246,47.14962519113711,7.32282365203497,2,-1,0,0,0,0
247,47.4869798114775,8.29162075348137,0,-1,1,0,0,0
248,47.087004492055705,8.72173411157767,1,-1,0,1,0,0
249,46.2278324350841,7.3760129000150885,2,-1,0,0,1,0
250,46.288905381361,8.04649746186955,2,-1,0,0,1,0
251,46.6385345222886,10.0219197213819,1,-1,0,1,0,0
252,46.3124704145765,7.842373279830659,2,-1,0,0,1,0
253,46.8341007038478,9.34210166372412,1,-1,0,1,0,0
254,47.14478639123161,9.13194080297511,1,-1,0,1,0,0
255,47.2970518481196,8.60639941223351,0,-1,1,0,0,0
256,46.351807671245496,6.961161918598112,2,-1,0,0,1,0
257,46.187821485186504,7.27464700334093,2,-1,0,0,1,0
258,47.510588495693,8.69406600082294,1,-1,0,0,0,0
260,46.7289962260357,6.53236010081681,2,-1,0,0,1,0
261,47.3588774020136,6.91542868747722,2,-1,0,0,1,0
262,47.197586114968786,9.42330936541983,1,-1,0,0,0,0
263,47.2686051025424,7.83740559630879,1,-1,0,1,0,0
264,47.20044872124479,7.42011119731866,2,-1,0,0,1,0
265,47.418132436874195,6.95310403049844,2,-1,0,0,1,0
266,47.5550580610641,8.08974235965309,1,-1,0,1,0,0
267,47.1115627406091,7.83575269618578,2,-1,0,0,1,0
268,47.0206051175255,7.497806486252968,2,-1,0,0,0,0
269,47.409190369909886,7.316652226032209,2,-1,0,0,1,0
270,46.5384803053872,9.24405953360167,3,-1,0,0,0,1
271,46.55086822138461,6.42358310304763,3,-1,0,0,0,0
272,46.89649036328179,6.35727845191754,2,-1,0,0,0,0
273,47.501807790661296,8.74790203580771,1,-1,0,0,0,0
274,46.835809123679,9.558928023882233,1,-1,0,1,0,0
275,47.23425728927121,9.58974922128467,1,-1,0,0,0,0
276,47.2084009511236,9.4788791489032,1,-1,0,0,0,0
277,46.6756459018824,7.86600795495913,2,-1,0,0,1,0
278,47.411093193857695,8.79359933431723,1,-1,0,1,0,0
279,47.4431937392817,9.25624068885603,1,-1,0,0,0,0
280,47.004036769350215,9.529005141764053,1,-1,0,-1,0,0
281,47.1332619200574,7.24290952434858,2,-1,0,0,-1,0
282,46.0180112199189,8.870549021565619,3,-1,0,0,0,1
283,46.8133556632117,7.148343874376152,2,-1,0,0,1,0
284,46.6085320952437,7.064243597465169,2,-1,0,0,1,0
285,47.1679011266932,9.47842100810824,1,-1,0,0,0,0
286,47.709491895601,8.635962968238,1,-1,0,1,0,0
287,47.1703744918777,9.517156363164858,1,-1,0,0,0,0
288,46.8010585282489,8.66436769752581,1,-1,0,1,0,0
289,47.218133638968496,9.00670666919857,1,-1,0,1,0,0
290,47.491999821313286,8.25344235390097,1,-1,0,1,0,0
291,47.5124694508512,8.5913705975281,0,-1,1,0,0,0
292,47.56854552728661,8.35249958029462,1,-1,0,1,0,0
293,46.4886096829247,6.7271507870524,2,-1,0,0,1,0
294,46.225756760314205,7.284016431755612,2,-1,0,0,1,0
295,46.409013846609604,10.0570258826902,1,-1,0,1,0,0
296,47.0655250893402,8.32170533235072,3,-1,0,0,0,1
297,47.2294261992673,8.675192396700961,1,-1,0,1,0,0
298,47.5587500317912,7.785051781543009,1,-1,0,1,0,0
299,46.622588355929096,6.8252737655504285,2,-1,0,0,1,0
300,47.5723516984045,8.24233917698771,1,-1,0,1,0,0
301,47.52664725595489,7.582796095295349,2,-1,0,0,1,0
302,46.1948112033801,7.43160963295699,2,-1,0,0,1,0
303,46.7927502226752,7.122732905622339,2,-1,0,0,1,0
304,47.0714479309896,6.9567511905524695,2,-1,0,0,0,0
305,47.266660561333104,8.65935509823973,0,-1,1,0,0,0
306,46.5468092505702,6.5793599564884815,3,-1,0,0,0,0
307,46.441615161973886,6.8939499690309285,2,-1,0,0,1,0
308,46.6152644997609,6.472253825148,3,-1,0,0,0,0
309,46.8082588419007,8.66387362411947,1,-1,0,1,0,0
310,46.2936353376587,7.00129864549816,2,-1,0,0,1,0
311,47.428039276052395,8.574338539738822,0,-1,1,0,0,0
312,46.72439021811361,6.530105329453349,2,-1,0,0,0,0
313,46.512657400624704,6.488567230709879,3,-1,0,0,0,0
314,46.8330743967568,9.65800321658157,1,-1,0,1,0,0
315,47.0666938013302,8.0130262343786,2,-1,0,0,1,0
316,46.0168758575623,8.952484358641572,3,-1,0,0,0,1
317,46.2843115945173,7.539434416524861,2,-1,0,0,1,0
318,47.0468528182394,8.62970171070681,1,-1,0,1,0,0
319,46.1611914732529,8.63093240264623,3,-1,0,0,0,1
320,47.2562173361156,9.31856580327692,1,-1,0,0,0,0
321,45.856975552975904,8.96548298080459,3,-1,0,0,0,1
322,47.71154099962621,8.822974244112029,1,-1,0,1,0,0
323,47.461313814980095,9.04161520114432,1,-1,0,1,0,0
324,45.8457067548323,9.01503405188352,3,-1,0,0,0,1
325,46.72918710825071,6.74235028166182,2,-1,0,0,1,0
326,47.2448695010648,8.5329801040522,0,-1,0,0,0,0
327,47.448661399352396,8.143973653362929,1,-1,0,1,0,0
328,48.5942888719378,8.862670796522801,1,-1,0,1,0,0
329,48.619414477825295,9.84194225418349,1,-1,0,1,0,0
330,47.174105696462796,7.26976915134749,2,-1,0,0,0,0
331,47.1669300703578,8.24753143933065,1,-1,0,1,0,0
332,46.9804708522913,8.07469557864199,2,-1,0,0,1,0
333,46.5108583638293,8.711125008070741,3,-1,0,0,0,1
334,47.1988129651414,7.401390306795,2,-1,0,0,1,0
335,47.2104818827801,7.56369791235231,2,-1,0,0,1,0
336,47.0636832451377,9.50318756049486,1,-1,0,0,0,0
337,47.3529926616298,8.000027612215579,1,-1,0,1,0,0
338,47.5461877809115,7.95150960371353,1,-1,0,1,0,0
339,46.2365258007701,6.91621022177451,3,-1,0,0,0,1
340,46.6857902177636,6.7349751131781685,2,-1,0,0,1,0
341,46.5570889162756,6.56241773022763,3,-1,0,0,0,0
342,47.1806575702775,8.31477932150919,1,-1,0,1,0,0
343,46.738594916966285,7.522123880997468,2,-1,0,0,1,0
344,47.4808301008605,9.536524040693179,1,-1,0,1,0,0
345,47.2502113963729,8.59767677082349,1,-1,0,1,0,0
346,47.0351908080874,8.259496998916779,3,-1,0,0,0,1
347,46.056811619824714,8.93032292057926,3,-1,0,0,0,1
348,46.6827520532112,7.85143728104869,2,-1,0,0,1,0
349,47.0806368224873,8.298771343143951,3,-1,0,0,0,1
350,47.0988019370134,6.82000065483192,2,-1,0,0,0,0
351,46.2062080095916,9.02679299895428,3,-1,0,0,0,1
353,47.204122885041286,8.73343915973137,1,-1,0,1,0,0
354,46.1990767333601,8.63727450855299,3,-1,0,0,0,1
355,47.3635019700677,7.35991509012143,2,-1,0,0,1,0
356,45.8520516005587,9.01650728894968,3,-1,0,0,0,1
357,47.5248396017575,9.20156023750406,1,-1,0,1,0,0
358,46.9298112694332,6.811682255299809,2,-1,0,0,0,0
359,46.644991845540396,7.06535750841764,2,-1,0,0,1,0
360,46.3069664016369,8.976397511508159,3,-1,0,0,0,1
361,46.5463026301673,6.584264757940461,3,-1,0,0,0,0
362,47.3134255534873,8.39881671635027,0,-1,0,0,0,0
363,47.318754441531105,9.17345195226005,1,-1,0,-1,0,0
364,46.681316106651494,7.842642774415928,2,-1,0,0,1,0
365,47.4153666980022,9.183980207391391,1,-1,0,1,0,0
366,47.404764366519395,9.301812223225749,1,-1,0,0,0,0
367,47.362887412669494,8.96722571245602,1,-1,0,1,0,0
368,47.1210686817727,7.43880513838379,2,-1,0,0,1,0
369,46.2565171795106,7.35450723211028,2,-1,0,0,1,0
370,46.9284555191228,9.00248458736262,1,-1,0,1,0,0
371,47.1130483469033,9.27680312571239,1,-1,0,1,0,0
372,47.27821703576939,8.843671428261029,1,-1,0,1,0,0
373,47.36146355911021,7.899353418310291,1,-1,0,1,0,0
374,47.18841130632861,7.617012924472232,2,-1,0,0,1,0
375,47.1741362289705,7.883749681822961,2,-1,0,0,1,0
376,47.1733973373561,7.711641456514549,2,-1,0,0,1,0
377,46.8901859026338,7.51859350193039,2,-1,0,0,1,0
378,47.3945612553376,8.43748020618416,0,-1,0,0,0,0
379,47.0281801318759,8.24832195678078,3,-1,0,0,0,1
380,47.658873419934594,9.177305724829461,1,-1,0,1,0,0
381,46.5452770182918,7.66183885715603,2,-1,0,0,1,0
382,47.3551044278326,7.657886269905349,2,-1,0,0,1,0
383,46.9977020760902,6.93570366344262,2,-1,0,0,0,0
384,46.3677714395119,8.96694723471791,3,-1,0,0,0,1
385,48.807215615608214,9.52631019591131,1,-1,0,1,0,0
386,46.84594790773729,9.53558979279756,1,-1,0,1,0,0
387,47.478923726527995,9.48797009957976,1,-1,0,0,0,0
388,47.4965277377909,8.00107864109815,1,-1,0,1,0,0
389,46.4910341056312,9.896083716364911,1,-1,0,1,0,0
390,46.7631656883187,7.52232151036001,2,-1,0,0,1,0
391,46.000266959488,8.949699581260411,3,-1,0,0,0,1
392,47.2106161336318,7.36866468098997,2,-1,0,0,1,0
393,48.274308940758495,7.79027997649732,1,-1,0,1,0,0
394,46.9353443379211,7.49839937434057,2,-1,0,0,0,0
395,46.774696300266505,9.145613161601313,1,-1,0,1,0,0
397,46.228727312567216,7.3033661429782315,2,-1,0,0,1,0
398,47.088295060456105,8.248825013339959,-1,"[1, 3]",0,0,0,1
399,47.2547540226967,6.99412110637704,2,-1,0,0,1,0
400,47.3913077621561,9.29345789108228,1,-1,0,0,0,0
401,47.362108557363996,7.338867563011579,2,-1,0,0,1,0
402,46.93523392751021,9.67617613478184,1,-1,0,1,0,0
403,47.9807625240337,8.79854006838058,1,-1,0,1,0,0
404,46.3600102209696,10.0750999862092,1,-1,0,1,0,0
405,47.2601375973549,8.86146705404191,1,-1,0,1,0,0
406,47.517565893743104,8.01941325604958,1,-1,0,1,0,0
407,46.990772262357204,6.92600185837278,2,-1,0,0,0,0
408,47.0918424333372,8.35236483300199,3,-1,0,0,0,1
409,46.4660363385071,6.3150396672523605,2,-1,0,0,1,0
410,47.27875335093861,7.14987999351221,2,-1,0,0,1,0
411,47.3027966236277,9.087303516501,1,-1,0,0,0,0
412,46.559670882089904,7.73852803297199,2,-1,0,0,1,0
413,47.183038759320794,7.883803580740019,2,-1,0,0,1,0
414,47.1252556476054,7.6377909569968,2,-1,0,0,1,0
415,47.3060982163541,8.75414532703321,0,-1,1,0,0,0
417,47.148336109458796,7.25412049909595,2,-1,0,0,0,0
418,46.0623532005282,7.2498445183429405,3,-1,0,0,0,1
419,47.3945247686773,8.77595642213467,0,-1,1,0,0,0
420,47.4504656024549,9.03745600137826,1,-1,0,1,0,0
421,47.302686973099,7.877263845470719,1,-1,0,1,0,0
422,47.3574656110049,9.28639713294812,1,-1,0,0,0,0
423,47.508325192547595,8.32541537447465,0,-1,1,0,0,0
424,47.03358669967529,8.27326817222425,3,-1,0,0,0,1
425,46.588922517031,6.64258338619362,3,-1,0,0,0,0
426,46.248230773601705,9.147409792169801,3,-1,0,0,0,1
427,47.4093301963741,8.64170320290432,0,-1,1,0,0,0
428,45.783183251739395,9.07983851648892,3,-1,0,0,0,1
429,47.557507279229,8.6065251763733,1,-1,0,0,0,0
430,47.05655391278971,7.06666904873263,2,-1,0,0,0,0
431,46.924799116452505,6.52612579274415,2,-1,0,0,0,0
432,46.2322258949252,8.846402306725132,3,-1,0,0,0,1
433,46.527801569101705,6.57237106357706,3,-1,0,0,0,0
434,47.4752200627485,8.28377846104991,0,-1,1,0,0,0
435,47.009206890670995,7.001047117218571,2,-1,0,0,0,0
436,47.3471742173224,8.571589694969031,0,-1,0,0,0,0
437,47.4239430545082,8.52477848550705,0,-1,1,0,0,0
438,47.334549152708504,8.52997973100282,0,-1,0,0,0,0
439,47.5662241119746,9.10634780052698,1,-1,0,1,0,0
440,46.2946408662662,7.88152185991804,2,-1,0,0,1,0
441,46.7395614640206,9.44336874571701,1,-1,0,1,0,0
442,47.0832855229347,8.30884145748034,3,-1,0,0,0,1
443,46.2410055465982,7.360534927667558,2,-1,0,0,1,0
444,47.2393928893646,8.73495731256175,0,-1,1,0,0,0
445,46.7851603162891,7.64988228072273,2,-1,0,0,1,0
446,47.3965071739505,9.57944554497438,1,-1,0,0,0,0
447,47.5627569502769,8.89807340187488,1,-1,0,1,0,0
448,46.871034706139405,7.54947758140272,2,-1,0,0,1,0
449,47.312103906088,7.217424319734559,2,-1,0,0,1,0
450,46.9362950848169,9.56537792762311,1,-1,0,1,0,0
451,47.285694485155496,7.7098538090989015,2,-1,0,0,1,0
452,47.367402112992494,8.23030175217883,1,-1,0,1,0,0
453,47.448667474214105,8.58378881652907,0,-1,1,0,0,0
454,46.053669689239996,6.95061569716108,2,-1,0,0,1,0
455,47.4298684945792,8.76960533307506,0,-1,1,0,0,0
456,47.2779123088196,8.40516780540988,0,-1,0,0,0,0
457,47.4370449804591,7.53078364033759,2,-1,0,0,1,0
458,47.457104779875,8.988183408037449,1,-1,0,1,0,0
459,46.189146117486295,6.12533344552559,2,-1,0,0,1,0
460,46.719950097577296,9.55511916707704,1,-1,0,1,0,0
461,47.1347896977054,8.887958371774278,1,-1,0,1,0,0
462,46.8537503960565,6.88652090163023,2,-1,0,0,1,0
463,45.931401074650495,8.957892216652722,3,-1,0,0,0,1
464,47.717258722214495,8.65349808258645,1,-1,0,1,0,0
465,47.4534117269913,9.54983707320568,1,-1,0,0,0,0
466,47.006254347127296,8.48465074175984,1,-1,0,1,0,0
467,47.22576598940821,8.943411374270699,1,-1,0,1,0,0
468,47.46070039793899,9.034419695717519,1,-1,0,1,0,0
469,47.4236027012836,9.369877572312973,-1,"[1, 2]",0,-1,1,0
470,46.82152555470221,7.8720536168220985,2,-1,0,0,1,0
471,46.250386353487606,7.39211070990875,2,-1,0,0,1,0
472,47.300372075523704,8.55037148795517,0,-1,0,0,0,0
473,47.523765898467204,8.439133106307171,0,-1,1,0,0,0
474,47.2404114112305,8.72192275778736,0,-1,1,0,0,0
475,46.8288460506639,6.95718238188891,2,-1,0,0,1,0
476,46.63715908072111,6.664861605242879,2,-1,0,0,1,0
477,47.0602380301659,7.91640344240525,2,-1,0,0,1,0
478,47.0480035765831,7.177143862389031,2,-1,0,0,0,0
479,46.876236107962896,8.631740886402051,1,-1,0,1,0,0
480,47.1933010724158,9.23027937714136,1,-1,0,0,0,0
481,46.8533940866444,7.899425283533031,2,-1,0,0,1,0
482,47.552063069413,9.06208780647225,1,-1,0,1,0,0
483,46.79158781857601,9.82072404716963,1,-1,0,1,0,0
484,46.99368889825229,8.062352726636469,2,-1,0,0,1,0
485,47.103088489654894,9.60751789760702,1,-1,0,0,0,0
486,46.9559135047421,7.48201410355595,2,-1,0,0,0,0
487,47.295272851510404,8.56408876234559,0,-1,0,0,0,0
488,48.559722237477295,8.85030997821159,1,-1,0,1,0,0
489,46.999356275412595,8.61004657228754,1,-1,0,1,0,0
490,46.0204440607559,8.95807187970957,3,-1,0,0,0,1
491,46.047628451415214,8.89282724061489,3,-1,0,0,0,1
492,46.2912269595109,7.480558832795482,2,-1,0,0,1,0
493,46.69186603428221,6.86407200267696,2,-1,0,0,1,0
494,46.2708632421836,7.40228862207925,2,-1,0,0,1,0
495,47.3502478478485,8.56137585018717,0,-1,1,0,0,0
496,48.594229458530904,8.862670796522801,1,-1,0,1,0,0
497,47.1888874831246,7.39817433807741,-1,"[1, 2]",0,1,1,0
498,46.2731048634464,10.099794673373,1,-1,0,1,0,0
499,47.4198951396939,9.37458474440241,1,-1,0,0,0,0
500,46.377266893774795,8.912428480117109,3,-1,0,0,0,1
501,46.6585453998948,6.696212808663019,2,-1,0,0,1,0
502,47.4210925282938,7.080071912773559,2,-1,0,0,1,0
503,46.36193823042029,8.64968922578125,3,-1,0,0,0,1
504,46.7356705448924,6.43797411390123,2,-1,0,0,1,0
505,46.4098562151641,6.93132886800835,2,-1,0,0,1,0
506,46.9574218445137,9.56350044867904,1,-1,0,1,0,0
507,46.7572702171039,9.56113787948148,1,-1,0,1,0,0
508,47.0660023674891,7.0907888141146,2,-1,0,0,0,0
509,47.007216085664396,9.36326597182093,1,-1,0,0,0,0
510,47.273792228197784,7.30545023443768,2,-1,0,0,1,0
511,47.1055526425704,8.67470730644746,1,-1,0,1,0,0
512,47.12375204524201,7.27820433186654,2,-1,0,0,-1,0
513,47.229365197840785,8.675192396700961,1,-1,0,1,0,0
514,47.0299497256843,8.27388800977038,3,-1,0,0,0,1
515,46.001514983853596,8.98003568840935,3,-1,0,0,0,1
516,47.284244174166794,8.4091922578833,0,-1,0,0,0,0
517,46.803413647225,7.32673132352144,2,-1,0,0,1,0
518,46.716063922477296,7.0328923940450405,2,-1,0,0,1,0
519,46.516842558206605,6.61066624414441,3,-1,0,0,0,0
520,46.6712510839191,9.65073584593203,1,-1,0,1,0,0
521,46.9462370458333,9.02435856453398,1,-1,0,1,0,0
522,47.1485010647828,7.27843789384045,2,-1,0,0,0,0
523,46.168812917515105,8.6751384977839,3,-1,0,0,0,1
524,46.4789789573037,6.85674174995752,2,-1,0,0,1,0
525,46.6339269638325,6.8318494334311,2,-1,0,0,1,0
526,49.403626782379206,8.67544392498055,1,-1,0,1,0,0
527,46.1580243748761,8.98805764389765,3,-1,0,0,0,1
528,47.05015200045021,8.267554887016459,3,-1,0,0,0,1
529,47.112436991309785,9.08604587510305,1,-1,0,1,0,0
530,46.954662654146794,7.66135376690254,2,-1,0,0,1,0
531,47.0751432549337,8.26393467642095,3,-1,0,0,0,1
532,47.1757177888632,8.924187427187869,1,-1,0,1,0,0
533,46.84001848751411,9.59282145955678,1,-1,0,1,0,0
534,47.0453776076686,9.43788902248312,1,-1,0,0,0,0
535,47.3987327302675,7.65325994619149,2,-1,0,0,1,0
536,47.173928607571895,8.51529227610542,1,-1,0,1,0,0
537,46.96776447620339,6.84887250806754,2,-1,0,0,0,0
538,47.7021168722202,8.6349478719668,1,-1,0,1,0,0
539,47.1114160118114,7.30571972902295,2,-1,0,0,0,0
540,46.9358350481041,7.43001961490388,2,-1,0,0,1,0
541,47.2299691088702,8.96194361858466,1,-1,0,1,0,0
542,47.462765337689504,8.33304207123789,0,-1,1,0,0,0
543,46.1031343322416,8.934814497000481,3,-1,0,0,0,1
544,47.3920253723101,6.9412462687464105,2,-1,0,0,1,0
545,48.33850557381,8.03276222117345,1,-1,0,1,0,0
546,47.2759010669361,8.34456745633474,0,-1,0,0,0,0
547,46.77230916167849,6.649563295952199,2,-1,0,0,1,0
548,47.0840011999955,7.5841705176802385,2,-1,0,0,1,0
549,47.03200703434821,8.585783076460089,1,-1,0,1,0,0
550,46.6021506571027,7.1065991631173,2,-1,0,0,1,0
551,47.442112290305396,8.36282122291059,0,-1,1,0,0,0
552,46.9179457566865,6.525335275294008,2,-1,0,0,0,0
553,47.32907573013829,8.8230730587933,1,-1,0,1,0,0
554,46.3198289177241,6.87667536611491,2,-1,0,0,1,0
555,47.4816679122851,8.589933293073301,0,-1,1,0,0,0
556,46.5313552011436,9.870158337261607,1,-1,0,1,0,0
557,46.425196195649214,7.2702093258367695,2,-1,0,0,1,0
558,47.7456325487572,8.70435171082754,1,-1,0,1,0,0
559,47.472038346399,8.676485970710267,1,-1,0,0,0,0
560,47.41830870981179,7.9035665169934,2,-1,0,0,1,0
561,47.1666002736018,8.553533557755719,1,-1,0,1,0,0
562,47.37329132987221,7.99546417057162,1,-1,0,1,0,0
563,47.6004590978899,8.22702290139134,1,-1,0,1,0,0
564,46.949806133551206,7.439119548733269,2,-1,0,0,0,0
565,47.366233925706,7.166238314838298,2,-1,0,0,1,0
566,47.414436647677604,7.074502358011251,2,-1,0,0,1,0
567,47.0386988618779,8.18195442358079,2,-1,0,0,1,0
568,46.696647332198296,6.47779643045179,2,-1,0,0,1,0
569,46.85327122078171,6.9089608174306605,2,-1,0,0,1,0
570,46.3988920190522,9.23067463586643,3,-1,0,0,0,1
571,47.394877472002,8.62871356389414,0,-1,1,0,0,0
572,47.499999280618,7.716366594909671,2,-1,0,0,1,0
573,46.9894425667003,6.90696655749963,2,-1,0,0,0,0
574,46.8509367159826,6.62919848845837,2,-1,0,0,1,0
575,49.281607018677995,9.25982496684016,1,-1,0,1,0,0
576,46.21282863610229,8.85938296258246,3,-1,0,0,0,1
577,47.7323659630169,8.49071436992849,1,-1,0,1,0,0
578,47.3035824457612,7.632832256627768,2,-1,0,0,1,0
579,46.9446854609802,7.483154963966942,2,-1,0,0,0,0
580,47.22977390605779,8.673171187311409,1,-1,0,1,0,0
581,47.3071946406515,8.555150525267349,1,-1,0,1,0,0
582,46.1649929949885,8.76249965917669,3,-1,0,0,0,1
583,46.503680170669604,6.68632235738348,3,-1,0,0,0,0
584,46.4893456798126,6.24700126762368,2,-1,0,0,1,0
585,46.8599792855624,9.515853806002713,1,-1,0,1,0,0
586,47.4848004801037,8.70663343164952,1,-1,0,0,0,0
587,47.3667876010305,8.876702481262699,1,-1,0,1,0,0
588,46.273384283493,7.86677152295074,2,-1,0,0,1,0
589,46.7605626526913,7.61304237091586,2,-1,0,0,1,0
590,46.21278512285271,7.3701738506675,2,-1,0,0,1,0
591,46.1957998906818,7.338346540146719,2,-1,0,0,1,0
592,47.2494735639061,8.77790576630148,1,-1,0,1,0,0
593,46.17772711187581,7.1949844039341295,2,-1,0,0,1,0
594,46.12049065320661,7.05276312813253,2,-1,0,0,1,0
595,46.2870741206199,7.0276372496322095,2,-1,0,0,1,0
596,46.6970354860019,7.138318675803982,2,-1,0,0,1,0
597,45.9029718467754,8.97889482799836,3,-1,0,0,0,1
598,47.2982154744819,7.870221053642241,1,-1,0,1,0,0
599,47.3914172287434,8.08305889393831,1,-1,0,1,0,0
600,46.77777235375149,6.634714144303629,2,-1,0,0,1,0
601,46.6207065834962,6.98908155763243,2,-1,0,0,1,0
602,47.4848672576168,7.731655921047518,2,-1,0,0,1,0
603,46.864530709419796,7.790540487929749,2,-1,0,0,1,0
604,47.3060738511114,8.55110810648825,0,-1,0,0,0,0
606,47.3918490113983,8.053028213986009,1,-1,0,1,0,0
607,47.4061444926443,8.40497017604735,-1,"[0, 1]",0,1,0,0
608,46.922087327788,7.41211619128888,2,-1,0,0,0,0
609,46.929768327641895,7.572240890705482,2,-1,0,0,1,0
610,46.6150608737681,9.430765382279061,3,-1,0,0,0,1
611,46.1500716033669,8.73300796839494,3,-1,0,0,0,1
612,46.0158714791224,8.97149271005619,3,-1,0,0,0,1
613,46.7875407343753,7.07168164801872,2,-1,0,0,1,0
614,46.305048864658495,8.54695788987504,3,-1,0,0,0,1
615,47.6957868193073,8.59202636768559,1,-1,0,1,0,0
616,47.3647797397601,8.5079440570803,0,-1,0,0,0,0
617,47.03980082070029,8.32247788349517,3,-1,0,0,0,1
618,46.297464937372894,7.66352768989041,2,-1,0,0,1,0
619,46.1977772119221,7.32303026455035,2,-1,0,0,1,0
620,47.0191904241967,8.482467835619131,1,-1,0,1,0,0
621,46.7362554319949,7.62728066817114,2,-1,0,0,1,0
622,47.5186033232652,7.6865245611670705,2,-1,0,0,1,0
623,45.9829352320101,8.87516636212664,3,-1,0,0,0,1
624,47.003467045279294,8.01824544618006,2,-1,0,0,1,0
625,46.202645595846995,7.38695438017719,2,-1,0,0,1,0
626,46.998559815465,8.00430359296859,2,-1,0,0,1,0
627,47.5629691083708,8.82524698178117,3,-1,0,0,0,1
628,46.755442366953105,7.62989476564829,2,-1,0,0,1,0
629,48.6611559081895,9.78781875830775,1,-1,0,1,0,0
630,46.8393855677386,7.6181717511889016,2,-1,0,0,1,0
631,47.25732089157129,8.240883906227241,1,-1,0,1,0,0
632,47.23018871117479,7.5025675572594706,2,-1,0,0,1,0
633,47.0162078093861,7.4848437967013215,2,-1,0,0,0,0
634,46.9809917921837,8.40188895462239,3,-1,0,0,0,1
635,47.462710678564704,9.04098638044534,1,-1,0,1,0,0
636,46.781057384829595,10.2605841261,3,-1,0,0,0,1
637,46.600045975433204,6.61302881334197,2,-1,0,0,1,0
638,47.257223340634496,8.80131586260889,1,-1,0,1,0,0
639,47.5711880576108,9.098209064051721,1,-1,0,1,0,0
640,47.4089411131182,8.72270429208465,0,-1,1,0,0,0
641,45.9022529591348,9.04239673544161,3,-1,0,0,0,1
642,46.5146294721958,6.64932075082545,3,-1,0,0,0,0
643,47.3058484720841,8.59150534482073,0,-1,1,0,0,0
644,46.2377312052382,7.395497358530362,2,-1,0,0,1,0
645,47.595455522024295,8.952843684755269,1,-1,0,1,0,0
646,47.1365801972444,9.05914133233993,1,-1,0,1,0,0
647,47.468862509937296,7.7713434903054415,2,-1,0,0,1,0
648,46.8194662934982,7.69215699799928,2,-1,0,0,1,0
649,46.082650955721796,7.1609472378141,3,-1,0,0,0,1
650,46.763824119480894,7.67162151060145,2,-1,0,0,1,0
651,47.447385662837,8.60676772150005,0,-1,1,0,0,0
652,47.3620720482395,9.29178702465359,1,-1,0,0,0,0
653,46.292052523743706,7.85304526540749,2,-1,0,0,1,0
654,47.03580305049241,7.62945459115901,2,-1,0,0,1,0
655,46.9495117848056,7.40951107696457,2,-1,0,0,0,0
656,47.51505413732061,8.544155146188201,0,-1,1,0,0,0
657,46.7934636434458,7.13483321250111,2,-1,0,0,1,0
658,46.927854315694894,7.58520358025712,2,-1,0,0,1,0
659,46.6841509859027,7.89122366498788,2,-1,0,0,1,0
660,46.007480151433604,8.96661485806274,3,-1,0,0,0,1
661,47.468182382342796,7.81311515102281,2,-1,0,0,1,0
662,46.49540026782429,7.67181015681114,2,-1,0,0,1,0
663,46.7946998070449,7.71627676338125,2,-1,0,0,1,0
664,46.944679328144595,7.45895435020939,2,-1,0,0,0,0
665,47.11772498482921,7.2428196928201505,2,-1,0,0,0,0
666,47.1127976919594,8.79684225249336,1,-1,0,1,0,0
667,47.6078908871984,9.06402816748622,1,-1,0,1,0,0
668,46.7121774674894,7.71032991619955,2,-1,0,0,1,0
669,48.240056462459094,9.55089708524109,1,-1,0,1,0,0
670,47.3715879049841,8.6347143099929,0,-1,0,0,0,0
671,47.280788861313496,7.3810344824540195,2,-1,0,0,1,0
672,47.384301427635,8.04485354489939,1,-1,0,1,0,0
673,47.3849583110594,8.77856153645898,1,-1,0,1,0,0
674,47.4843816010403,7.731655921047518,2,-1,0,0,1,0
675,47.4016999924629,9.17159243962166,1,-1,0,1,0,0
676,46.709584288764106,6.94812736382372,2,-1,0,0,1,0
677,46.5182952332648,8.61827514029122,3,-1,0,0,0,1
678,47.33513360035111,7.29115803826535,2,-1,0,0,1,0
679,47.198886209030505,8.71306536908471,1,-1,0,1,0,0
680,47.1362746555142,9.06003964762417,1,-1,0,1,0,0
681,46.9492235667571,6.81980302546938,2,-1,0,0,0,0
682,47.1317157643929,7.607185355262589,2,-1,0,0,1,0
683,46.0851183346785,7.20978863981848,3,-1,0,0,0,1
684,47.4743335733543,8.30278681246453,0,-1,1,0,0,0
686,47.5514446490068,8.86248215031311,1,-1,0,1,0,0
687,47.51558804729879,8.53116550717802,0,-1,1,0,0,0
688,46.3054522356209,7.875557046430651,2,-1,0,0,1,0
689,48.024483602043,7.86374420044284,1,-1,0,1,0,0
690,47.3894042234804,8.42533498354117,0,-1,0,0,0,0
